split,image_id,file_name,source_split,source_file_name,source_group,sha256,positive,annotations,small_boxes,medium_boxes,large_boxes
train,98,aircraft_surface_damage_crack_v2_0000098.jpg,train,20220424_140515_021_jpg.rf.895ebc0f4b72384f7eb7e47e175a4e93.jpg,20220424_140515_021,ecf5715e97d263a15056c5a10b509c7edfc9e8dcb867cb4cd3f060cb2cfbdb9b,0,0,0,0,0
train,99,aircraft_surface_damage_crack_v2_0000099.jpg,train,20220424_140515_021_jpg.rf.bd978674e290a98a2001d2da19ee14b0.jpg,20220424_140515_021,b7211dc0989d5925f3cf766a8452f5f43a11236869407cd607d4b231a9a8b47f,0,0,0,0,0
train,100,aircraft_surface_damage_crack_v2_0000100.jpg,train,20220424_140515_022_jpg.rf.5bf0f3c20e8257ffbd739fc3ee795490.jpg,20220424_140515_022,d27d6080de8655b2aa0d2237bbb6f43fd0f65b871ae6dd7b28888598e224f19f,0,0,0,0,0
train,101,aircraft_surface_damage_crack_v2_0000101.jpg,train,20220424_140515_022_jpg.rf.9f0ad2ba7a57723b38e4c4eda7e1bf34.jpg,20220424_140515_022,57de3a90a1b8443321f8a1d7fe5243a436747ea99a2a44d6a63f58ac12165e3b,0,0,0,0,0
train,102,aircraft_surface_damage_crack_v2_0000102.jpg,train,20220424_140515_022_jpg.rf.f0583effb4ed7c4518a58129778a3eb2.jpg,20220424_140515_022,e6463a83d74b8b5d09cf6e83f796d7c2cad9de0e80260c41a79f08b470e0916b,0,0,0,0,0
train,103,aircraft_surface_damage_crack_v2_0000103.jpg,train,20220424_140515_023_jpg.rf.9f9b20eff1743c18bd64b5ee2469fae3.jpg,20220424_140515_023,01847dd139d9c4567b88567b983041d3bc18b085751f9ee56b9de545709b4a2f,0,0,0,0,0
train,104,aircraft_surface_damage_crack_v2_0000104.jpg,train,20220424_140515_023_jpg.rf.ac9f9ab08fdc35d92be5fa178f73abf3.jpg,20220424_140515_023,96d9d704f0ac9eed40de9ea119d822e91f5abb1b70041b6804bb7bfc268ef65f,0,0,0,0,0
train,105,aircraft_surface_damage_crack_v2_0000105.jpg,train,20220424_140515_023_jpg.rf.dfaa0fb4af61f14b3f79d95a4cafc15b.jpg,20220424_140515_023,db21321cd30e19c682a5f41eae207e3b210925743a057ac461f0778264cb870a,0,0,0,0,0
train,106,aircraft_surface_damage_crack_v2_0000106.jpg,train,20220424_140515_024_jpg.rf.24ab813ddec677c1e9c6c30e525185a1.jpg,20220424_140515_024,06556db6f995581a601a665d181723a4a1838fe97cd608267f1a3072ad5e4425,0,0,0,0,0
train,107,aircraft_surface_damage_crack_v2_0000107.jpg,train,20220424_140515_024_jpg.rf.843e82ffd67155685f0b622221f4952f.jpg,20220424_140515_024,e24e3a2e0ede4c80f1dbc6d14cfadb0fd1405fab0f8b9c7baa5a78334e714092,0,0,0,0,0
train,108,aircraft_surface_damage_crack_v2_0000108.jpg,train,20220424_140515_024_jpg.rf.c9577cd37177359652f145e55641f29d.jpg,20220424_140515_024,f37fdc7a2bfca1d88a824bab3bea2d7c861d102fb36028c7c52e43871124423e,0,0,0,0,0
train,109,aircraft_surface_damage_crack_v2_0000109.jpg,train,20220424_140515_025_jpg.rf.3e993e16e67d86b9226a897fd2dabbb4.jpg,20220424_140515_025,3ff6c7858f64a427a2df811a855168e179c9100adde1e485396802a6b7f6ef82,0,0,0,0,0
train,110,aircraft_surface_damage_crack_v2_0000110.jpg,train,20220424_140515_025_jpg.rf.8a6162c6646fa26949662615015df89c.jpg,20220424_140515_025,7eb9ef6b085bb6822df0ac7c531a6b875a06572cb9d2fd3e507e7acfe962521f,0,0,0,0,0
train,111,aircraft_surface_damage_crack_v2_0000111.jpg,train,20220424_140515_025_jpg.rf.ee037aa4747115233cb9254ff5c6d529.jpg,20220424_140515_025,54cc29af582b97bbd9a4cb7504cfb3ebfda4e9b5bceaad297850b08897e0ae41,0,0,0,0,0
train,112,aircraft_surface_damage_crack_v2_0000112.jpg,train,20220424_140515_026_jpg.rf.3ff883a04cdfadefadd839846b6bd525.jpg,20220424_140515_026,1f5799b7580d87c02eb9291329cdf075ac6c6fa037175ce6680fd53cf4fb14eb,0,0,0,0,0
train,113,aircraft_surface_damage_crack_v2_0000113.jpg,train,20220424_140515_026_jpg.rf.b746ea8a2150f5d76f0675eccc17d33e.jpg,20220424_140515_026,750afc8c8253a01497b8e5ffb4deed8460f06a13aa6b34d5350646b972fba7a7,0,0,0,0,0
train,114,aircraft_surface_damage_crack_v2_0000114.jpg,train,20220424_140515_026_jpg.rf.d0d213e1c01a096113b77e03ca2173ad.jpg,20220424_140515_026,120322bd4f56a38e5e0e5802b631882393470824a784747f29831f747967fe1d,0,0,0,0,0
train,115,aircraft_surface_damage_crack_v2_0000115.jpg,train,20220424_140515_027_jpg.rf.5ae01bd4f8d7031ce3407c15e1a727ff.jpg,20220424_140515_027,78cba1cb35fcdee4bb2f53e0dd0bf3b9d37a16a10b6c9f0072d9c6bd15df152a,0,0,0,0,0
train,116,aircraft_surface_damage_crack_v2_0000116.jpg,train,20220424_140515_027_jpg.rf.b8436aed97e8a60172e5f89bc46bf054.jpg,20220424_140515_027,18787108c04f8d2d61e5a70f3e12c704be6413bfc3d6811d9cb24cfda6790c6f,0,0,0,0,0
train,117,aircraft_surface_damage_crack_v2_0000117.jpg,train,20220424_140515_027_jpg.rf.deef7b3ec4647754acde67369bb32a0c.jpg,20220424_140515_027,6131380375c48db9f5599f259e3aaf14e2d79d67c3d5550e71e3dee0bb002f40,0,0,0,0,0
train,118,aircraft_surface_damage_crack_v2_0000118.jpg,train,20220424_140515_028_jpg.rf.2a463daae1c6c22ea2ca890edbd3d8f1.jpg,20220424_140515_028,878f198b8be1a51f7d2a559d522157a9c99535ec6d7034af5cd62efee3c57b12,0,0,0,0,0
train,119,aircraft_surface_damage_crack_v2_0000119.jpg,train,20220424_140515_028_jpg.rf.4ff2e4335325a9af44f212e4dd5e4d23.jpg,20220424_140515_028,2ebff7db8104cd4455ab2f6dcfef940749f81f101da32aaa0e760c866c4a3ed1,0,0,0,0,0
train,120,aircraft_surface_damage_crack_v2_0000120.jpg,train,20220424_140515_028_jpg.rf.b1e5dcd51cd28b03603fdcc9a4117394.jpg,20220424_140515_028,7b11af9a928c7ea3166cbdc9eaab4045b0446b05c901961f993adf21e7253869,0,0,0,0,0
train,121,aircraft_surface_damage_crack_v2_0000121.jpg,train,20220424_140515_029_jpg.rf.2b531d0c3122e2b312ea424d27d816aa.jpg,20220424_140515_029,18b27c99ddeea831fb70a9d0fbd1fde0dec1e7d65f1d7f94c40bdb5d10c6faad,0,0,0,0,0
train,122,aircraft_surface_damage_crack_v2_0000122.jpg,train,20220424_140515_029_jpg.rf.45f6f98ec3783fcfcac2d10aa8a5a1a2.jpg,20220424_140515_029,7e8896366398195bdbd6e665456a3df3de1654b90da0a9a3df846fe0b31772a8,0,0,0,0,0
train,123,aircraft_surface_damage_crack_v2_0000123.jpg,train,20220424_140515_029_jpg.rf.9f95651f5cf6c7b6131594d0c549607c.jpg,20220424_140515_029,1b28a33503b2c1e7a56e92d7e4a41da236c263d19be70d04540542f770de0f38,0,0,0,0,0
train,124,aircraft_surface_damage_crack_v2_0000124.jpg,train,20220424_140515_030_jpg.rf.31650a8bee5610096bdb4cd788cac608.jpg,20220424_140515_030,967e3a19f1ceff40c246deaf2d92a43bf40d742fb92dee25249bfb2540a1e647,0,0,0,0,0
train,125,aircraft_surface_damage_crack_v2_0000125.jpg,train,20220424_140515_030_jpg.rf.65bc21eef6d1b49a251017198e18e5b7.jpg,20220424_140515_030,2d7c37fe37ca3ff018941196678a6d89a2034def4992f7b92a938a8dd3372681,0,0,0,0,0
train,126,aircraft_surface_damage_crack_v2_0000126.jpg,train,20220424_140515_030_jpg.rf.7b888335370add149a1e0f2244518a49.jpg,20220424_140515_030,a76a9379347e158868684cc12f5e4191c593ecb01b74a06756d7a926dc1d591a,0,0,0,0,0
train,127,aircraft_surface_damage_crack_v2_0000127.jpg,train,20220424_140525_001_jpg.rf.63bd221b16a9a573e6986af4acc0f86a.jpg,20220424_140525_001,a9e779e023ead3fe45d9a6838c14974118ff9483600320082c17f4918d651415,0,0,0,0,0
train,128,aircraft_surface_damage_crack_v2_0000128.jpg,train,20220424_140525_001_jpg.rf.9b7e6b16531764d77c3053bf5d22594d.jpg,20220424_140525_001,98accfc56c247cb1291d86d8dc667bcc3211cd61d4ab9a9bcdee66fa37f5b50a,0,0,0,0,0
train,129,aircraft_surface_damage_crack_v2_0000129.jpg,train,20220424_140525_001_jpg.rf.ccd490020d819ff8c53f77aa9c8963ef.jpg,20220424_140525_001,96b61dee7ddc53ef11a64ac57262c5e08ce38d035514de67324f3aaf524d60eb,0,0,0,0,0
train,130,aircraft_surface_damage_crack_v2_0000130.jpg,train,20220424_140525_002_jpg.rf.0345031342eb4ff98bda01f94cf4c527.jpg,20220424_140525_002,3c70d261dba033e7a754160e07a46c8fe8e381738ba38a015a59fa0974fcb77a,0,0,0,0,0
train,131,aircraft_surface_damage_crack_v2_0000131.jpg,train,20220424_140525_002_jpg.rf.0c2321ebebffdc0a467c85caf1c9ad24.jpg,20220424_140525_002,13172565f03315fdaf0e690c9c8137c971c892e3fcebe53671db309dd0b67e3d,0,0,0,0,0
train,132,aircraft_surface_damage_crack_v2_0000132.jpg,train,20220424_140525_002_jpg.rf.fb9c26eef46be8c0ec7477b35bc6824d.jpg,20220424_140525_002,1d2d3b42937510c320483822198fd63425f10d7d338d71eb53d6c845d19d80da,0,0,0,0,0
train,133,aircraft_surface_damage_crack_v2_0000133.jpg,train,20220424_140525_003_jpg.rf.131809c6631f51e71662021ff0cc7054.jpg,20220424_140525_003,405f3f9b60ead411357a12d9c61cbfd6d92b711fbbc099ad54e747c7dc352523,0,0,0,0,0
train,134,aircraft_surface_damage_crack_v2_0000134.jpg,train,20220424_140525_003_jpg.rf.35ffa1c14ff60ceca3ba6fbae1ccbe58.jpg,20220424_140525_003,83538139cec3d11dbcf97923f6cc0a34d5440e8814733a7e8d17b418f7ded06e,0,0,0,0,0
train,135,aircraft_surface_damage_crack_v2_0000135.jpg,train,20220424_140525_003_jpg.rf.883b72e6d4506fbd9263fcbc4c78153f.jpg,20220424_140525_003,ec4f5ddc6c50f3af8b3a937bd0b68334ce6be667c3c7da86036e723ab6700187,0,0,0,0,0
train,136,aircraft_surface_damage_crack_v2_0000136.jpg,train,20220424_140525_004_jpg.rf.33c98f26967c5020dbbd1e6bf7d0c406.jpg,20220424_140525_004,a10624fe506d240eda520e6cd9584995805c66d4e85291adf28937c37c82b983,0,0,0,0,0
train,137,aircraft_surface_damage_crack_v2_0000137.jpg,train,20220424_140525_004_jpg.rf.3673331cf9884765a535dda69a498826.jpg,20220424_140525_004,949281a217747635f39f5da8289b4172eea0ccca30a02ebad8a88ec02e0a5891,0,0,0,0,0
train,138,aircraft_surface_damage_crack_v2_0000138.jpg,train,20220424_140525_004_jpg.rf.5dff650ade65a724c87ca25e4a6e74bb.jpg,20220424_140525_004,7d298b3bf289de5f12c1258ab59f2ec8a3a2f4191cd7a26555b2f6394dee888a,0,0,0,0,0
train,139,aircraft_surface_damage_crack_v2_0000139.jpg,train,20220424_140525_005_jpg.rf.341ea4afd2fc7c450b02ddce91d901dc.jpg,20220424_140525_005,51d92529c1b9beafd7b7458762851bf14f7685a3beb6ad23fbb7f1a32456966c,0,0,0,0,0
train,140,aircraft_surface_damage_crack_v2_0000140.jpg,train,20220424_140525_005_jpg.rf.782bbad4956ea367aa3308e40b9b423b.jpg,20220424_140525_005,3825e2ee3ec991ba4847a0e07e1573254cb76114c36bf67cd31cb39e6db2f106,0,0,0,0,0
train,141,aircraft_surface_damage_crack_v2_0000141.jpg,train,20220424_140525_005_jpg.rf.f616daa67047f05490c9c4a9a10dde3f.jpg,20220424_140525_005,3c4e3ca125163433d7658fff301c6f31aca7907a4c0cc482dce166d267106b1d,0,0,0,0,0
train,142,aircraft_surface_damage_crack_v2_0000142.jpg,train,20220424_140525_006_jpg.rf.1a347f0674cafd7d5388f3f94da50791.jpg,20220424_140525_006,223a14a1e54050ec7158abd332eb59621e3f82ebdbedfb2f650ec8c8467c0d24,0,0,0,0,0
train,143,aircraft_surface_damage_crack_v2_0000143.jpg,train,20220424_140525_006_jpg.rf.aa7277d3de4b8f5e605978989ae2c696.jpg,20220424_140525_006,27101dae6cfc704fe61501b487edddde1a46507185aadec4214e7f4dfde2aaf3,0,0,0,0,0
train,144,aircraft_surface_damage_crack_v2_0000144.jpg,train,20220424_140525_006_jpg.rf.c24240abaf39815aa5817d850606c756.jpg,20220424_140525_006,498134e4700b318a982f8400c2f0f212a466be008ced53b3d416860315fdefad,0,0,0,0,0
train,145,aircraft_surface_damage_crack_v2_0000145.jpg,train,20220424_140525_007_jpg.rf.5013dfca85488f5b708df187f665b754.jpg,20220424_140525_007,05c0a8e92e2a724bbdbc8d6f087ff36c8d9a07e1c0047c28241f4c676534559a,0,0,0,0,0
train,146,aircraft_surface_damage_crack_v2_0000146.jpg,train,20220424_140525_007_jpg.rf.6db89aa71dd4484b085bd4a14e143106.jpg,20220424_140525_007,5fef33d250c0cded23c157fd549a96588851e5b5820319552abfe1da09837f22,0,0,0,0,0
train,147,aircraft_surface_damage_crack_v2_0000147.jpg,train,20220424_140525_007_jpg.rf.e771df9a42ef49ac4ef59835284e27f4.jpg,20220424_140525_007,68a7c125b6f01512e81dbf32847baa79571b192cd4001c41869d8cb2a6538dde,0,0,0,0,0
train,148,aircraft_surface_damage_crack_v2_0000148.jpg,train,20220424_140525_008_jpg.rf.19af8bfec45676af55c0bbd18cf141b1.jpg,20220424_140525_008,9e02cc39046d6170fa0ae5c2b04bd2a875d5e9a2311e0c058cca7a75b267fcea,0,0,0,0,0
train,149,aircraft_surface_damage_crack_v2_0000149.jpg,train,20220424_140525_008_jpg.rf.47af16fa598c685969aa199db1cad3c9.jpg,20220424_140525_008,5fce7b750421a73b24c2ae8b936996c22f77037b2750f6e65d5b13baa28fbb59,0,0,0,0,0
train,150,aircraft_surface_damage_crack_v2_0000150.jpg,train,20220424_140525_008_jpg.rf.6cb09b9b0b4d5f71b1dd2d12887ac41a.jpg,20220424_140525_008,d72767da2e5eb2e3c470fd9adc0e7ebef5274e1aa11250192d30b1c365323e81,0,0,0,0,0
train,151,aircraft_surface_damage_crack_v2_0000151.jpg,train,20220424_140525_009_jpg.rf.4f197de8c7dfb32cd684aef2cc433295.jpg,20220424_140525_009,a706142d07ba2f1677ed98200ba75d0f5f40d97e5257729a3f7d427de8119448,0,0,0,0,0
train,152,aircraft_surface_damage_crack_v2_0000152.jpg,train,20220424_140525_009_jpg.rf.abe015765ef35e27680900582f9dba81.jpg,20220424_140525_009,75f61dbe32604e1a455bad474aedec2801c98eb74a08bc80480a60776d2f67d1,0,0,0,0,0
train,153,aircraft_surface_damage_crack_v2_0000153.jpg,train,20220424_140525_009_jpg.rf.adab5d6285666c6f88ab7b2723202e98.jpg,20220424_140525_009,fa3bbeab92684788abcc0caa419d3213cfdb1c7de87c30e7f65cccb2502fa7cb,0,0,0,0,0
train,154,aircraft_surface_damage_crack_v2_0000154.jpg,train,20220424_140525_010_jpg.rf.352e46fe586cb86285056666a98877ff.jpg,20220424_140525_010,2c2a561ebfb00135978b343a0988403b4d56c96f107e709f31d8f1eb492f9f21,0,0,0,0,0
train,155,aircraft_surface_damage_crack_v2_0000155.jpg,train,20220424_140525_010_jpg.rf.4695e635a852223900557edead22862d.jpg,20220424_140525_010,f3c7d918831c0b0fe86f051a584936585b54b2c0e698329b9ced1bc2a2e76901,0,0,0,0,0
train,156,aircraft_surface_damage_crack_v2_0000156.jpg,train,20220424_140525_010_jpg.rf.a3fb21049e942b519cb8c9b0bb1a6fcb.jpg,20220424_140525_010,fc3f62295aea59982581dd41c9b44be38d4e6ccf9fe04f3395341aa42da1dcd0,0,0,0,0,0
train,157,aircraft_surface_damage_crack_v2_0000157.jpg,train,20220424_140525_011_jpg.rf.5f89ef550e94e6e0f56765dd82d33a7a.jpg,20220424_140525_011,0dc143a51eba6f571b3672458bc27ae7d0c2874956a31c247366b09fa2cf982d,0,0,0,0,0
train,158,aircraft_surface_damage_crack_v2_0000158.jpg,train,20220424_140525_011_jpg.rf.911667a222b98ff3e75b8eda9f851e25.jpg,20220424_140525_011,92e8009ff59322aa07c0488d6ee6e970baed403033bd55b9d498d23474dc6178,0,0,0,0,0
train,159,aircraft_surface_damage_crack_v2_0000159.jpg,train,20220424_140525_011_jpg.rf.fd9bd33c3a69f285e3aef1908ef61025.jpg,20220424_140525_011,b1630b7e8f125915471acf4e10a9991f813d66f323c823f06e5f706ce654e819,0,0,0,0,0
train,160,aircraft_surface_damage_crack_v2_0000160.jpg,train,20220424_140525_012_jpg.rf.165848975a8c1e35062c6339bbab318c.jpg,20220424_140525_012,5bb15d447257b63a3a146f4e533b36c7c876f1b732da89db39ab2e12d0826018,0,0,0,0,0
train,161,aircraft_surface_damage_crack_v2_0000161.jpg,train,20220424_140525_012_jpg.rf.4775a60aaf7ce01eeb8a67fbbea9affa.jpg,20220424_140525_012,18b4d8725e366840cb8ba2d5959730c7740769f01f3a7c3f80ebfee34f879801,0,0,0,0,0
train,162,aircraft_surface_damage_crack_v2_0000162.jpg,train,20220424_140525_012_jpg.rf.c090e77bdc24b1134dd25f0e8de20758.jpg,20220424_140525_012,14bd602d99ce24ba30badea0cf617ffe49102f8fe210ffaaf3bc7655fd7a1a5a,0,0,0,0,0
train,163,aircraft_surface_damage_crack_v2_0000163.jpg,train,20220424_140525_013_jpg.rf.404425cfc307eae801c832ff7928ad4e.jpg,20220424_140525_013,65f2f7de42efc14a72b9c11337aa55d47eff1507ab8156e0dc96c04e947ac9ac,0,0,0,0,0
train,164,aircraft_surface_damage_crack_v2_0000164.jpg,train,20220424_140525_013_jpg.rf.63e6bb4bf0db8fffa5823ee613720d84.jpg,20220424_140525_013,1abd6c0a51bfc707ae91289c19b3bcf33c18d20b8fd91d7225587d66c3344462,0,0,0,0,0
train,165,aircraft_surface_damage_crack_v2_0000165.jpg,train,20220424_140525_013_jpg.rf.cced3bf37a4a100e57534e643b045aed.jpg,20220424_140525_013,31ea2dd2136d8154e17933423eb4f8937d96229a8909ecdf1c3bb5c55b4c36ef,0,0,0,0,0
train,166,aircraft_surface_damage_crack_v2_0000166.jpg,train,20220424_140525_014_jpg.rf.5e77f422051b314b923dc96cbe7bfd12.jpg,20220424_140525_014,f43970e5306c98a297a6378d69a4cf185d54413aeaad0a37332120a26bf76500,0,0,0,0,0
train,167,aircraft_surface_damage_crack_v2_0000167.jpg,train,20220424_140525_014_jpg.rf.c629bba811ca311c852779fe647e99a8.jpg,20220424_140525_014,5db0ef54c0044015f7a08e00788e8971cd781d530ccaf5fbd9b1bc2c86f237ac,0,0,0,0,0
train,168,aircraft_surface_damage_crack_v2_0000168.jpg,train,20220424_140525_014_jpg.rf.e7d63844bb4a36f3a7d9aaa4002517a8.jpg,20220424_140525_014,c36c43e79c71b2975c8e0e240cb936ac83e07c92c55ec6bb0fcb8be7132d1668,0,0,0,0,0
train,169,aircraft_surface_damage_crack_v2_0000169.jpg,train,20220424_140525_015_jpg.rf.33d92462b1c41a959c1090fcb82b9812.jpg,20220424_140525_015,fc4279058040d7cbae7db9287f7a409b7d6d87fc9fc3e3474852aea14df1b382,0,0,0,0,0
train,170,aircraft_surface_damage_crack_v2_0000170.jpg,train,20220424_140525_015_jpg.rf.66b95ceae3db9804f31ba633c431cd85.jpg,20220424_140525_015,f8df9bb2578b953ec5ad7f2b63f3a5fca2a425fd044163996cc79e1562e9cc93,0,0,0,0,0
train,171,aircraft_surface_damage_crack_v2_0000171.jpg,train,20220424_140525_015_jpg.rf.8e50b96617385134cf61f6483b78bf38.jpg,20220424_140525_015,055a0c0d62a4e4e6aa92f79fb335b2bb211a09368fb67a1de77b010c1bf9ba98,0,0,0,0,0
train,172,aircraft_surface_damage_crack_v2_0000172.jpg,train,20220424_140525_016_jpg.rf.4c0afe43565dde6a8ad8389a14c9eb61.jpg,20220424_140525_016,1dab0e419289b4dcf3ababc630babd88ec1d9263d0194e20dfa0e9566ffadad4,0,0,0,0,0
train,173,aircraft_surface_damage_crack_v2_0000173.jpg,train,20220424_140525_016_jpg.rf.b91e99741d318c7b0c0ca8aeee5c9561.jpg,20220424_140525_016,2decd269f482ab7ec727a10bb4cadd50720877cdf82041c99b891b45c4302f68,0,0,0,0,0
train,174,aircraft_surface_damage_crack_v2_0000174.jpg,train,20220424_140525_016_jpg.rf.d789a17d0dd5a7a0de096614325389c5.jpg,20220424_140525_016,d5e97157d60775a7f0456a6d7480f8732644ccaaf579a14d891a5fa878a3eaa6,0,0,0,0,0
train,175,aircraft_surface_damage_crack_v2_0000175.jpg,train,20220424_140525_017_jpg.rf.64d69e1a78cd3418a374add21502b045.jpg,20220424_140525_017,eed4a8e44afd8e0a1ed736ff4d6e6799e82c7c1a02c985ada68fd0e33c6ba052,0,0,0,0,0
train,176,aircraft_surface_damage_crack_v2_0000176.jpg,train,20220424_140525_017_jpg.rf.7a3509534f649568dfa59d6685e4e587.jpg,20220424_140525_017,3f9107552b8374af05c91d095561167fc6f0a002fb59fd5c61d9e9f6238ce5db,0,0,0,0,0
train,177,aircraft_surface_damage_crack_v2_0000177.jpg,train,20220424_140525_017_jpg.rf.d63d10281ffff11cb887d9a51ef942f5.jpg,20220424_140525_017,70dba2fbe6327879df8d778bf6367deb221b15e3c70ae3cc07b993918183b3ec,0,0,0,0,0
train,178,aircraft_surface_damage_crack_v2_0000178.jpg,train,20220424_140525_018_jpg.rf.7af220de1d71a152f5aa8d7d4787a539.jpg,20220424_140525_018,415d2f1a44bba0a28ea5a6ca9725435e7a7cadbc26ca4fa2d0d4fc1a5b5295a4,0,0,0,0,0
train,179,aircraft_surface_damage_crack_v2_0000179.jpg,train,20220424_140525_018_jpg.rf.7af2d782cf59eb3b93128a3cbdb3ef70.jpg,20220424_140525_018,1f69ab8dd303fbe2259c0d6333d2326f02bf21c9286f45c36a052bd7b91adef1,0,0,0,0,0
train,180,aircraft_surface_damage_crack_v2_0000180.jpg,train,20220424_140525_018_jpg.rf.a7aca5da7bbd6386c40a49f19a0fb2a1.jpg,20220424_140525_018,0cdfa554b63af928c43c501658ed13c7652666102371ef6312518419fd3b52d1,0,0,0,0,0
train,181,aircraft_surface_damage_crack_v2_0000181.jpg,train,20220424_140525_022_jpg.rf.2209f66a61e758cd561eb19538dce863.jpg,20220424_140525_022,b56265d428a45efa5dbc12c4815148c5ad330842f22e9abf52342de9e4b15bab,0,0,0,0,0
train,182,aircraft_surface_damage_crack_v2_0000182.jpg,train,20220424_140525_022_jpg.rf.a37647a429c433ad351a951f63daf9a3.jpg,20220424_140525_022,1ab3860e06f19985831ad6310c3f3a529be6d348020a645dae9393ad14ea7c56,0,0,0,0,0
train,183,aircraft_surface_damage_crack_v2_0000183.jpg,train,20220424_140525_022_jpg.rf.f8222c5ec97229928742b549ae0075ee.jpg,20220424_140525_022,d7df0c00c174e38728d1e55397adf68b0b8d67a381b1b4ef999d64616882ed8a,0,0,0,0,0
train,184,aircraft_surface_damage_crack_v2_0000184.jpg,train,20220424_140525_023_jpg.rf.1f07915873ee42e38b7fd12d11f740c1.jpg,20220424_140525_023,e8598b06eb16033957b7705a79178315c32571e164b27c7814553ab5554e1cbd,0,0,0,0,0
train,185,aircraft_surface_damage_crack_v2_0000185.jpg,train,20220424_140525_023_jpg.rf.20df8ef19ed9e3a5f361830b3624dd9b.jpg,20220424_140525_023,b98ef1f004293087a87733893ecf90329cba80d965259f370f1c027931e3d656,0,0,0,0,0
train,186,aircraft_surface_damage_crack_v2_0000186.jpg,train,20220424_140525_023_jpg.rf.ba9820453524d7750eee340739bc798d.jpg,20220424_140525_023,4aadee516c5fb0731ac30f72833558d6ae26e567d78af08a72f2930875762515,0,0,0,0,0
train,187,aircraft_surface_damage_crack_v2_0000187.jpg,train,20220424_140525_024_jpg.rf.3c8972acdc69135dc7293ab3ca07ffeb.jpg,20220424_140525_024,c4d8bccdaef61660a5ee3472e8e6b1a8ce9aae134e4c502d27e6679b21b52f42,0,0,0,0,0
train,188,aircraft_surface_damage_crack_v2_0000188.jpg,train,20220424_140525_024_jpg.rf.7c1bb1e82f202c397ff92eccc426b76c.jpg,20220424_140525_024,fcdfdff1a33dc01bcdcba11e34e376fd85ae290ca89a6607e0371e0634cd0f64,0,0,0,0,0
train,189,aircraft_surface_damage_crack_v2_0000189.jpg,train,20220424_140525_024_jpg.rf.a01ae8a198f9ec17cdf61a85d5849687.jpg,20220424_140525_024,df893d5d96a000c177d9a5ade5cc56bf2faa230860e9cbab669c1459624f2a91,0,0,0,0,0
train,190,aircraft_surface_damage_crack_v2_0000190.jpg,train,20220424_140525_025_jpg.rf.0d52071a98e1cae9af437d9a67a4b400.jpg,20220424_140525_025,ca597fc2758e7122e441b50e8d6f497946eede15552120d1bae406c97e5acc77,0,0,0,0,0
train,191,aircraft_surface_damage_crack_v2_0000191.jpg,train,20220424_140525_025_jpg.rf.93bce6d4b8d96181635a030920a7fd0b.jpg,20220424_140525_025,4b1f5ba3ea88d7485dd552033a432490a1c2e43e9a721d3d557a8f767bd6ec8e,0,0,0,0,0
train,192,aircraft_surface_damage_crack_v2_0000192.jpg,train,20220424_140525_025_jpg.rf.ef49f3a52e1f03b6bd26c7f94b2cf36a.jpg,20220424_140525_025,9358babebb9c25cbdaa777937845aa0574b79995f76e3980b4f1ec0acf2a0ae9,0,0,0,0,0
train,193,aircraft_surface_damage_crack_v2_0000193.jpg,train,20220424_140525_026_jpg.rf.6cd21e02e81c9fed4d0e655e42cd9a1c.jpg,20220424_140525_026,85633fb0f4a9314288bc858328986b4e05b5b4189cc42765f68fbf04e9b99d2f,0,0,0,0,0
train,194,aircraft_surface_damage_crack_v2_0000194.jpg,train,20220424_140525_026_jpg.rf.86f9918f2182694983c51631b5264c5c.jpg,20220424_140525_026,1ad914c19c2be23e8ea26d213f3e31b8d90e55b2650bd8e88911e2919ec99276,0,0,0,0,0
train,195,aircraft_surface_damage_crack_v2_0000195.jpg,train,20220424_140525_026_jpg.rf.9c5e93d0b5cdac5ac6cf63b64911d52c.jpg,20220424_140525_026,ebd8da49ea3c678e11f354f7fcaad49ead98431df4f872fce5f9fd243798173c,0,0,0,0,0
train,196,aircraft_surface_damage_crack_v2_0000196.jpg,train,20220424_140525_027_jpg.rf.999358fc299f83da5cc8d55a1152f714.jpg,20220424_140525_027,9ead909a6c98edbb2dfad1a35a4a52c285e0ff832e65f5a03be5a847b78e488e,0,0,0,0,0
train,197,aircraft_surface_damage_crack_v2_0000197.jpg,train,20220424_140525_027_jpg.rf.f97f6caa55a1d08f3af8c53ce568e108.jpg,20220424_140525_027,33f2b471f88bf80fad05d6eaf588b81a92aa38386da210b070166c61acfd6b2e,0,0,0,0,0
train,198,aircraft_surface_damage_crack_v2_0000198.jpg,train,20220424_140525_027_jpg.rf.ff41a3b197f4b6fc4c45a9de08b2b8c3.jpg,20220424_140525_027,9e3d06745f2ed68a304f0d41b14dce2068e2f4d05189770dfc2a55d35fc62bbb,0,0,0,0,0
train,199,aircraft_surface_damage_crack_v2_0000199.jpg,train,20220424_140525_028_jpg.rf.44734826efdf5a372e5ff610c51bb73e.jpg,20220424_140525_028,ebbad989e695f47272ed958fdaa88e66a0374f8246b14c0ba7c7f3d2426997ff,0,0,0,0,0
train,200,aircraft_surface_damage_crack_v2_0000200.jpg,train,20220424_140525_028_jpg.rf.83dc30eb8de2549daf00c465645f3fb0.jpg,20220424_140525_028,785edf60be183cd84a42f7bb532a7c334f22226677c617bfe0f5d157971d0f51,0,0,0,0,0
